Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules,measureOutOfBagError,measureExtraArcs,measureMissingArcs,measureReversedArcs,measureDivergence,measureBayesScore,measureBDeuScore,measureMDLScore,measureAICScore,measureEntropyScore
normal-all,1,6,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,42.0,8.0,7.0,1.0,0.0,87.5,12.5,0.0,0.75,0.125,0.3535533905932738,25.882352941176475,72.53185207353657,7.712389459893998,86.95961878321296,-79.24722932331896,0.9640486824867498,10.86995234790162,-9.90590366541487,5.685309925837714,0.7106637407297143,576.2851221242415,0.8,4.0,0.0,0.0,1.0,3.0,0.2,1.0,1.0,0.8,0.888888888888889,0.7745966692414834,1.0,1.0,0.875,0.07500000000000001,0.925,0.125,0.90625,0.875,0.876984126984127,0.7745966692414834,0.9625,0.90625,0.873015873015873,0.875,0.007,0.001,0.0,0.0,0.0,0.0,10797.0,11055.0,3813.0,87.5,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
normal-all,2,1,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,41.0,9.0,7.0,2.0,0.0,77.77777777777777,22.22222222222222,0.0,0.5714285714285714,0.2216191679810709,0.47012699008850733,45.1403252677234,94.48356840629013,8.937401837676008,133.9531962897089,-125.01579445203289,0.9930446486306675,14.883688476634322,-13.890643828003654,4.86775673795717,0.5408618597730189,496.3055520054556,0.6,3.0,0.0,0.0,1.0,4.0,0.4,2.0,1.0,0.6,0.7499999999999999,0.6324555320336759,0.95,0.9666666666666667,0.7777777777777778,0.17777777777777778,0.8222222222222223,0.2222222222222222,0.8518518518518517,0.7777777777777778,0.7722222222222221,0.6324555320336759,0.9277777777777777,0.8925925925925926,0.7749999999999999,0.7777777777777778,0.015,0.0,0.015625,0.0,15.625,0.0,10797.0,10842.0,4026.0,77.77777777777777,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
normal-all,2,2,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,41.0,9.0,8.0,1.0,0.0,88.88888888888889,11.11111111111111,0.0,0.7804878048780487,0.11213809253118663,0.33334755439537306,22.840758847141704,66.99438050313864,8.937401837676008,24.228249164749112,-15.290847327073104,0.9930446486306675,2.6920276849721234,-1.698983036341456,6.885256922716568,0.7650285469685075,702.0053428475779,0.8,4.0,0.0,0.0,1.0,4.0,0.2,1.0,1.0,0.8,0.888888888888889,0.8,1.0,1.0,0.8888888888888888,0.08888888888888889,0.911111111111111,0.1111111111111111,0.911111111111111,0.8888888888888888,0.8888888888888888,0.8,1.0,1.0,0.888888888888889,0.8888888888888888,0.013,0.0,0.015625,0.0,15.625,0.0,10797.0,10842.0,4026.0,88.88888888888889,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
normal-all,2,3,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,42.0,8.0,8.0,0.0,0.0,100.0,0.0,0.0,1.0,4.161057789363911E-14,9.135220631671008E-14,8.322115578727823E-12,1.7975737403249948E-11,8.193994070764761,4.801936329219044E-13,8.193994070764282,1.0242492588455951,6.002420411523804E-14,1.0242492588455352,8.193994070764282,1.0242492588455352,839.5308117270307,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.014,0.0,0.015625,0.0,15.625,0.0,10797.0,11055.0,3813.0,100.0,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
normal-all,2,4,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,42.0,8.0,6.0,2.0,0.0,75.0,25.0,0.0,0.4666666666666667,0.24999994621099178,0.49999985697488564,51.76469474486419,102.57549956468101,7.712389459893998,196.04202078825892,-188.32963132836494,0.9640486824867498,24.505252598532365,-23.541203916045617,3.6582310125907336,0.4572788765738417,370.81252092671167,0.8,4.0,0.3333333333333333,1.0,0.6666666666666666,2.0,0.2,1.0,0.8,0.8,0.8000000000000002,0.4666666666666667,0.8,0.925,0.75,0.2833333333333333,0.7166666666666667,0.25,0.75,0.75,0.7500000000000001,0.4666666666666667,0.8125,0.8177083333333333,0.7333333333333334,0.75,0.008,0.0,0.015625,0.0,15.625,0.0,10797.0,11055.0,3813.0,75.0,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
normal-all,2,5,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,42.0,8.0,6.0,2.0,0.0,75.0,25.0,0.0,0.5294117647058824,0.24413290315036384,0.48840657005813115,50.54987171113417,100.19712449018073,7.712389459893998,35.12049050905249,-27.40810104915849,0.9640486824867498,4.390061313631561,-3.426012631144811,3.727586625446359,0.4659483281807949,377.8426755437647,0.6,3.0,0.0,0.0,1.0,3.0,0.4,2.0,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.75,0.15000000000000002,0.85,0.25,0.85,0.75,0.7499999999999999,0.6,1.0,1.0,0.7499999999999999,0.75,0.013,0.001,0.015625,0.0,15.625,0.0,10797.0,11055.0,3813.0,75.0,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
normal-all,2,6,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,42.0,8.0,6.0,2.0,0.0,75.0,25.0,0.0,0.5294117647058824,0.25,0.5,51.76470588235295,102.57552890643451,7.712389459893998,1158.5195384488966,-1150.8071489890026,0.9640486824867498,144.81494230611207,-143.85089362362532,3.6582303917814274,0.4572787989726784,370.8124579990662,0.6,3.0,0.0,0.0,1.0,3.0,0.4,2.0,1.0,0.6,0.7499999999999999,0.6,0.8333333333333334,0.925,0.75,0.15000000000000002,0.85,0.25,0.85,0.75,0.7499999999999999,0.6,0.8208333333333334,0.803125,0.7499999999999999,0.75,0.006,0.001,0.0,0.0,0.0,0.0,10797.0,11055.0,3813.0,75.0,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
normal-all,3,1,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,41.0,9.0,7.0,2.0,0.0,77.77777777777777,22.22222222222222,0.0,0.5714285714285714,0.22222222222007454,0.47140452078647577,45.26315789429939,94.7403195855192,8.937401837676008,117.0511432627973,-108.11374142512129,0.9930446486306675,13.005682584755256,-12.012637936124587,4.8599052013295765,0.5399894668143974,495.5050269525779,0.6,3.0,0.0,0.0,1.0,4.0,0.4,2.0,1.0,0.6,0.7499999999999999,0.6324555320336759,1.0,1.0,0.7777777777777778,0.17777777777777778,0.8222222222222223,0.2222222222222222,0.8518518518518517,0.7777777777777778,0.7722222222222221,0.6324555320336759,0.9555555555555555,0.911111111111111,0.7749999999999999,0.7777777777777778,0.006,0.0,0.0,0.0,0.0,0.0,10797.0,10842.0,4026.0,77.77777777777777,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
normal-all,3,2,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,41.0,9.0,9.0,0.0,0.0,100.0,0.0,0.0,1.0,5.991930346742772E-74,2.542160748347565E-73,1.220461602204975E-71,5.1090965639106066E-71,8.937401837676008,0.0,8.937401837676008,0.9930446486306675,0.0,0.9930446486306675,8.937401837676008,0.9930446486306675,911.237432625663,1.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003,0.0,0.0,0.0,0.0,0.0,10797.0,10842.0,4026.0,100.0,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
normal-all,3,3,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,42.0,8.0,8.0,0.0,0.0,100.0,0.0,0.0,1.0,6.14748216783107E-17,1.7469330983621096E-16,1.2728904253391392E-14,3.583851730572995E-14,7.712389459893997,6.406853007629837E-16,7.712389459893996,0.9640486824867496,8.008566259537297E-17,0.9640486824867495,7.712389459893997,0.9640486824867496,781.7577862494164,1.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006,0.0,0.015625,0.0,15.625,0.0,10797.0,11055.0,3813.0,100.0,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
normal-all,3,4,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,42.0,8.0,6.0,2.0,0.0,75.0,25.0,0.0,0.5294117647058824,0.25,0.5,51.76470588235294,102.5755289064345,7.712389459893997,1892.5137289371478,-1884.8013394772538,0.9640486824867496,236.56421611714347,-235.60016743465673,3.6582303917814283,0.45727879897267854,370.81245799906634,0.6,3.0,0.0,0.0,1.0,3.0,0.4,2.0,1.0,0.6,0.7499999999999999,0.6,0.6,0.8392857142857143,0.75,0.15000000000000002,0.85,0.25,0.85,0.75,0.7499999999999999,0.6,0.675,0.7495535714285714,0.7499999999999999,0.75,0.005,0.0,0.0,0.0,0.0,0.0,10797.0,11055.0,3813.0,75.0,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
normal-all,3,5,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,42.0,8.0,6.0,2.0,0.0,75.0,25.0,0.0,0.4666666666666667,0.25014433012950643,0.5000001532804145,51.794590709168396,102.57556035207368,7.712389459893997,364.93361106932446,-357.2212216094305,0.9640486824867496,45.61670138366556,-44.65265270117881,3.6565637116852616,0.4570704639606577,370.64351682342414,0.8,4.0,0.3333333333333333,1.0,0.6666666666666666,2.0,0.2,1.0,0.8,0.8,0.8000000000000002,0.4666666666666667,0.7333333333333333,0.885,0.75,0.2833333333333333,0.7166666666666667,0.25,0.75,0.75,0.7500000000000001,0.4666666666666667,0.7458333333333333,0.7739583333333333,0.7333333333333334,0.75,0.003,0.0,0.0,0.0,0.0,0.0,10797.0,11055.0,3813.0,75.0,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
normal-all,3,6,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,42.0,8.0,7.0,1.0,0.0,87.5,12.5,0.0,0.75,0.1633637456975644,0.36982998238593245,32.67274913951289,72.77291830445954,8.193994070764758,69.3269269664493,-61.13293289568455,1.0242492588455947,8.665865870806163,-7.641616611960568,5.6166102330212,0.70207627912765,575.4601855164416,0.75,3.0,0.0,0.0,1.0,4.0,0.25,1.0,1.0,0.75,0.8571428571428571,0.7745966692414834,1.0,1.0,0.875,0.125,0.875,0.125,0.9,0.875,0.873015873015873,0.7745966692414834,0.9375,0.9,0.873015873015873,0.875,0.005,0.0,0.015625,0.0,15.625,0.0,10797.0,11055.0,3813.0,87.5,56.25,?,?,?,?,?,?,?,?,?,?,?,?,?,?
pattern-all,1,1,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,45.0,9.0,9.0,0.0,0.0,100.0,0.0,0.0,1.0,3.5170695146404946E-9,1.0415827297148331E-8,6.951964507910883E-7,2.0476814830333445E-6,9.227953678640565,4.566652939735082E-8,9.227953632974035,1.0253281865156183,5.074058821927868E-9,1.0253281814415596,9.227953632974037,1.0253281814415596,930.405337028761,1.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,0.0,0.0,0.0,0.0,0.0,10802.0,11695.0,4027.0,100.0,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
pattern-all,1,2,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,45.0,9.0,9.0,0.0,0.0,100.0,0.0,0.0,1.0,2.691448545777779E-14,5.80384283472934E-14,5.42134635649524E-12,1.1666812135548408E-11,8.934292241675923,3.494938315662294E-13,8.934292241675573,0.9926991379639915,3.883264795180327E-14,0.9926991379639526,8.934292241675573,0.9926991379639526,896.0644988696066,1.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,0.0,0.0,0.0,0.0,0.0,10802.0,11695.0,4027.0,100.0,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
pattern-all,1,3,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,45.0,9.0,9.0,0.0,0.0,100.0,0.0,0.0,1.0,5.880519150353487E-5,1.612706309303802E-4,0.011845045717140595,0.03241842013342272,8.934292241675923,7.637105258448613E-4,8.933528531150078,0.9926991379639915,8.485672509387347E-5,0.9926142812388975,8.93352853115008,0.9926142812388977,895.9879025516448,1.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,0.0,0.015625,0.0,15.625,0.0,10802.0,11695.0,4027.0,100.0,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
pattern-all,1,4,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,45.0,9.0,9.0,0.0,0.0,100.0,0.0,0.0,1.0,4.205030203399895E-7,9.796252573546495E-7,8.470132266848358E-5,1.9692304161658005E-4,8.934292241675923,5.459924829423811E-6,8.934286781751094,0.9926991379639915,6.066583143804234E-7,0.9926985313056771,8.934286781751094,0.9926985313056771,896.0639512666897,1.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003,0.0,0.0,0.0,0.0,0.0,10802.0,11695.0,4027.0,100.0,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
pattern-all,1,5,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,45.0,9.0,8.0,1.0,0.0,88.88888888888889,11.11111111111111,0.0,0.7804878048780487,0.105332386641925,0.315997159925775,21.216952166444887,63.5213530966124,8.934292241675923,4.265108199673325,4.669184042002598,0.9926991379639915,0.47390091107481386,0.5187982268891775,7.005456348887046,0.7783840387652273,702.6119767312534,0.8,4.0,0.0,0.0,1.0,4.0,0.2,1.0,1.0,0.8,0.888888888888889,0.8,1.0,1.0,0.8888888888888888,0.08888888888888889,0.911111111111111,0.1111111111111111,0.911111111111111,0.8888888888888888,0.8888888888888888,0.8,1.0,1.0,0.888888888888889,0.8888888888888888,0.002,0.0,0.0,0.0,0.0,0.0,10802.0,11695.0,4027.0,100.0,55.55555555555556,?,?,?,?,?,?,?,?,?,?,?,?,?,?
pattern-all,1,6,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,45.0,9.0,9.0,0.0,0.0,100.0,0.0,0.0,1.0,7.646814840653721E-6,2.2940384969792827E-5,0.0015402869893316779,0.004611447438896967,8.934292241675923,9.929161335495414E-5,8.934192950062569,0.9926991379639915,1.1032401483883794E-5,0.9926881055625076,8.934192950062569,0.9926881055625076,896.0545404210758,1.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,0.0,0.0,0.0,0.0,0.0,10802.0,11695.0,4027.0,100.0,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
pattern-all,2,1,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,45.0,9.0,9.0,0.0,0.0,100.0,0.0,0.0,1.0,6.5842103783382615E-12,1.9750711057826348E-11,1.3262480904938496E-9,3.9702631862515705E-9,8.934292241675925,8.549112448044276E-11,8.934292241590434,0.9926991379639917,9.499013831160306E-12,0.9926991379544927,8.934292241590432,0.9926991379544925,896.0644988610675,1.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003,0.0,0.0,0.0,0.0,0.0,10802.0,11695.0,4027.0,100.0,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
pattern-all,2,2,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,45.0,9.0,9.0,0.0,0.0,100.0,0.0,0.0,1.0,4.493061173154213E-7,1.3244157418721009E-6,9.050308934496342E-5,2.6623239274027236E-4,8.934292241675925,5.8339167533016135E-6,8.93428640775917,0.9926991379639917,6.482129725890681E-7,0.9926984897510189,8.93428640775917,0.9926984897510189,896.0639137571841,1.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003,0.0,0.0,0.0,0.0,0.0,10802.0,11695.0,4027.0,100.0,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
pattern-all,2,3,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,45.0,9.0,9.0,0.0,0.0,100.0,0.0,0.0,1.0,1.7991482146440383E-7,5.397441329585809E-7,3.6239985466401336E-5,1.0849868922727104E-4,8.934292241675925,2.3360618776470117E-6,8.934289905614047,0.9926991379639917,2.5956243084966796E-7,0.9926988784015608,8.934289905614047,0.9926988784015608,896.0642645744052,1.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003,0.001,0.0,0.0,0.0,0.0,10802.0,11695.0,4027.0,100.0,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
pattern-all,2,4,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,45.0,9.0,9.0,0.0,0.0,100.0,0.0,0.0,1.0,3.846363434123077E-17,8.48207586155162E-17,7.747674917305055E-15,1.7050562603804134E-14,8.934292241675925,6.406853007629835E-16,8.934292241675925,0.9926991379639917,7.11872556403315E-17,0.9926991379639917,8.934292241675923,0.9926991379639915,896.0644988696417,1.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,0.0,0.0,0.0,0.0,0.0,10802.0,11695.0,4027.0,100.0,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
pattern-all,2,5,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,45.0,9.0,8.0,1.0,0.0,88.88888888888889,11.11111111111111,0.0,0.7804878048780487,0.10170733340867476,0.30512200022602404,20.486762872318767,61.33524212196885,8.934292241675925,3.5626188479488725,5.371673393727052,0.9926991379639917,0.39584653866098585,0.5968525993030058,7.055981734523133,0.7839979705025704,707.6794183523149,0.8,4.0,0.0,0.0,1.0,4.0,0.2,1.0,1.0,0.8,0.888888888888889,0.8,1.0,1.0,0.8888888888888888,0.08888888888888889,0.911111111111111,0.1111111111111111,0.911111111111111,0.8888888888888888,0.8888888888888888,0.8,1.0,1.0,0.888888888888889,0.8888888888888888,0.004,0.0,0.0,0.0,0.0,0.0,10802.0,11695.0,4027.0,100.0,55.55555555555556,?,?,?,?,?,?,?,?,?,?,?,?,?,?
pattern-all,2,6,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,45.0,9.0,9.0,0.0,0.0,100.0,0.0,0.0,1.0,7.319436681230615E-5,2.1931649132285455E-4,0.01446785848673154,0.04311614482400311,9.227953678640567,9.506867567748974E-4,9.227002991883792,1.0253281865156185,1.0563186186387749E-4,1.0252225546537546,9.227002991883792,1.0252225546537546,930.3094889589568,1.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003,0.0,0.0,0.0,0.0,0.0,10802.0,11695.0,4027.0,100.0,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
pattern-all,3,1,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,45.0,9.0,9.0,0.0,0.0,100.0,0.0,0.0,1.0,7.356418026026487E-11,2.2068560144114264E-10,1.4817927738139066E-8,4.436194304965861E-8,8.934292241675925,9.551762522661372E-10,8.93429224072075,0.9926991379639917,1.0613069469623747E-10,0.992699137857861,8.934292240720747,0.9926991378578608,896.0644987738424,1.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,0.0,0.0,0.0,0.0,0.0,10802.0,11695.0,4027.0,100.0,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
pattern-all,3,2,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-3879602011542849141,2.0160730172900002E7,45.0,9.0,8.0,1.0,0.0,88.88888888888889,11.11111111111111,0.0,0.7804878048780487,0.11109754661897163,0.33329154921113335,22.37822010467857,66.99784955830073,8.934292241675925,12.96172780452335,-4.027435562847426,0.9926991379639917,1.4401919782803723,-0.4474928403163807,6.928578482890472,0.769842053654497,694.9015140997484,0.8,4.0,0.0,0.0,1.0,4.0,0.2,1.0,1.0,0.8,0.888888888888889,0.8,1.0,1.0,0.8888888888888888,0.08888888888888889,0.911111111111111,0.1111111111111111,0.911111111111111,0.8888888888888888,0.8888888888888888,0.8,1.0,1.0,0.888888888888889,0.8888888888888888,0.004,0.0,0.0,0.0,0.0,0.0,10802.0,11695.0,4027.0,88.88888888888889,50.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
